date,campaign_id,campaign_name,channel,region,weather_severity_index,impressions,clicks,spend_cad,conversions,revenue_cad,cpm_cad,cpc_cad,roas
2026-02-08,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.685,68353,321.9,536.5,14.81,1103.88,7.85,1.667,2.058
2026-01-14,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.737,24841,404.0,233.73,19.65,1865.03,9.41,0.579,7.98
2025-12-01,CMP1001,App_Download_Push,Connected TV,Alberta,0.68,21085,486.7,98.76,14.69,707.74,4.68,0.203,7.167
2026-03-02,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Quebec,0.593,50340,852.5,389.42,58.47,2549.47,7.74,0.457,6.547
2026-03-13,CMP1001,App_Download_Push,Search,Quebec,0.33,38244,934.2,218.85,26.84,3300.81,5.72,0.234,15.083
2026-03-25,CMP1005,Local_News_Sponsorship,Display,Atlantic,0.47,61939,1308.5,389.23,56.24,3497.15,6.28,0.297,8.985
2026-04-25,CMP1003,Severe_Weather_Awareness,Native,Quebec,0.536,29629,351.5,418.89,13.7,1185.01,14.14,1.192,2.829
2026-01-14,CMP1003,Severe_Weather_Awareness,Display,Quebec,0.737,69824,244.4,732.4,13.68,708.97,10.49,2.996,0.968
2025-11-11,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.281,48037,737.1,274.14,34.07,2608.75,5.71,0.372,9.516
2026-04-29,CMP1001,App_Download_Push,Search,British Columbia,0.619,57913,659.3,371.4,19.3,1120.56,6.41,0.563,3.017
2026-01-23,CMP1006,Spring_Forecast_Launch,Native,Alberta,0.64,59244,793.6,407.83,24.71,1444.0,6.88,0.514,3.541
2026-01-23,CMP1006,Spring_Forecast_Launch,Video,Alberta,0.64,69883,976.0,520.17,30.76,1005.17,7.44,0.533,1.932
2026-03-15,CMP1002,Premium_Upgrade_Q1,Connected TV,British Columbia,0.615,67023,1243.5,536.42,59.21,5083.31,8.0,0.431,9.476
2026-03-01,CMP1003,Severe_Weather_Awareness,Connected TV,Atlantic,0.6,79652,546.6,826.41,18.66,1178.98,10.38,1.512,1.427
2025-11-22,CMP1007,B2B_Partner_Coop,Search,Atlantic,0.317,21696,326.8,162.28,15.01,610.9,7.48,0.497,3.764
2025-12-06,CMP1005,Local_News_Sponsorship,Connected TV,Alberta,0.682,57962,1116.3,456.69,14.78,482.03,7.88,0.409,1.056
2026-04-02,CMP1006,Spring_Forecast_Launch,Display,British Columbia,0.656,66670,1468.7,358.51,42.68,3108.94,5.38,0.244,8.672
2026-03-13,CMP1007,B2B_Partner_Coop,Native,British Columbia,0.33,27041,413.8,162.35,18.06,793.46,6.0,0.392,4.887
2026-03-23,CMP1004,Brand_Lift_National,Native,British Columbia,0.372,68675,302.2,730.62,14.34,942.48,10.64,2.418,1.29
2025-12-05,CMP1006,Spring_Forecast_Launch,Display,Ontario,0.781,61919,822.4,301.59,42.54,3182.93,4.87,0.367,10.554
2026-03-22,CMP1006,Spring_Forecast_Launch,Search,Atlantic,0.353,45771,521.4,717.33,6.61,461.57,15.67,1.376,0.643
2026-04-15,CMP1005,Local_News_Sponsorship,Video,Ontario,0.56,37103,389.3,352.61,14.51,963.93,9.5,0.906,2.734
2026-03-20,CMP1001,App_Download_Push,Display,British Columbia,0.502,120322,711.0,3197.0,19.01,675.88,26.57,4.496,0.211
2025-12-14,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.816,67617,1069.9,493.31,58.2,3732.45,7.3,0.461,7.566
2025-11-26,CMP1002,Premium_Upgrade_Q1,Search,Ontario,0.145,61335,815.8,615.04,12.7,1230.88,10.03,0.754,2.001
2026-03-07,CMP1003,Severe_Weather_Awareness,Search,Atlantic,0.496,63441,1159.2,619.38,13.92,1275.75,9.76,0.534,2.06
2026-02-12,CMP1006,Spring_Forecast_Launch,Search,Atlantic,0.805,77861,1670.3,674.15,104.27,3146.55,8.66,0.404,4.667
2026-04-11,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.61,75347,571.8,580.79,14.18,1034.56,7.71,1.016,1.781
2025-11-18,CMP1002,Premium_Upgrade_Q1,Connected TV,Atlantic,0.198,31888,588.2,210.29,22.02,1437.39,6.59,0.358,6.835
2025-12-03,CMP1005,Local_News_Sponsorship,Display,Ontario,0.811,50959,196.1,490.77,9.79,287.53,9.63,2.502,0.586
2026-02-10,CMP1006,Spring_Forecast_Launch,Search,Alberta,0.709,85515,1804.1,1385.89,82.69,6068.81,16.21,0.768,4.379
2025-12-24,CMP1004,Brand_Lift_National,Native,British Columbia,0.631,91505,1898.8,580.45,79.69,9273.74,6.34,0.306,15.977
2025-11-11,CMP1002,Premium_Upgrade_Q1,Video,Alberta,0.281,69393,674.7,706.74,35.69,3432.99,10.18,1.048,4.857
2025-11-15,CMP1003,Severe_Weather_Awareness,Connected TV,,0.186,71798,,,15.79,1174.81,9.6,,1.705
2025-11-21,CMP1006,Spring_Forecast_Launch,Native,Alberta,0.139,46499,883.9,378.15,36.43,1798.11,8.13,0.428,4.755
2026-01-26,CMP1002,Premium_Upgrade_Q1,Video,Atlantic,0.704,72159,790.0,835.68,53.29,5899.88,11.58,1.058,7.06
2026-02-20,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.916,53882,1173.0,696.91,27.07,2108.78,12.93,0.594,3.026
2026-03-16,CMP1001,App_Download_Push,Video,Alberta,0.303,213516,2831.7,5150.3,117.89,10827.36,24.12,1.819,2.102
2026-04-04,CMP1007,B2B_Partner_Coop,Native,Atlantic,0.634,60305,648.9,398.94,45.42,3014.14,6.62,0.615,7.555
2026-01-11,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.837,38480,520.2,394.35,16.25,1253.97,10.25,0.758,3.18
2025-11-02,CMP1004,Brand_Lift_National,Native,British Columbia,0.14,55348,967.7,694.09,8.76,465.77,12.54,0.717,0.671
2026-04-27,CMP1004,Brand_Lift_National,Display,Alberta,0.511,53215,1036.8,615.78,41.64,3450.58,11.57,0.594,5.604
2026-04-13,CMP1004,Brand_Lift_National,Connected TV,Quebec,0.602,50082,596.5,446.56,14.1,1123.35,8.92,0.749,2.516
2026-04-17,CMP1003,Severe_Weather_Awareness,Search,Atlantic,0.65,39485,292.8,402.59,4.16,169.48,10.2,1.375,0.421
2025-11-05,CMP1004,Brand_Lift_National,Connected TV,Ontario,0.105,52364,756.5,691.49,28.33,2076.09,13.21,0.914,3.002
2026-03-26,CMP1002,Premium_Upgrade_Q1,Native,British Columbia,0.595,53159,535.9,442.79,10.5,430.46,8.33,0.826,0.972
2026-02-17,CMP1003,Severe_Weather_Awareness,Connected TV,Alberta,0.614,68734,1028.3,283.8,72.62,5029.02,4.13,0.276,17.72
2026-03-11,CMP1004,Brand_Lift_National,Display,Alberta,0.66,68323,939.8,617.86,42.4,2880.52,9.04,0.657,4.662
2026-03-14,CMP1001,App_Download_Push,Display,,0.557,36131,,,24.25,1752.27,11.4,,4.255
2025-12-27,CMP1000,Winter_Storm_Alert_Promo,Native,Quebec,0.815,65882,1209.7,1264.81,59.32,3841.92,19.2,1.046,3.038
2026-03-29,CMP1005,Local_News_Sponsorship,Search,Alberta,0.305,28346,328.1,269.09,18.42,1372.99,9.49,,5.102
2025-12-11,CMP1005,Local_News_Sponsorship,Video,Alberta,0.982,46693,818.4,235.8,43.08,2016.04,5.05,0.288,8.55
2026-02-18,CMP1001,App_Download_Push,Native,Ontario,0.616,63236,837.9,712.09,26.85,1260.12,11.26,0.85,1.77
2026-01-08,CMP1003,Severe_Weather_Awareness,Video,Atlantic,0.789,104848,1783.8,906.15,117.65,2675.08,8.64,0.508,2.952
2025-11-10,CMP1005,Local_News_Sponsorship,Display,Ontario,0.221,36415,562.2,312.94,21.72,1398.6,8.59,0.557,4.469
2025-12-04,CMP1003,Severe_Weather_Awareness,Video,Quebec,0.786,142463,2749.5,3814.48,176.98,12223.51,26.78,1.387,3.204
2025-11-28,CMP1002,Premium_Upgrade_Q1,Search,Quebec  ,0.382,86704,1098.5,736.19,31.07,2578.71,8.49,,3.503
2026-03-03,CMP1002,Premium_Upgrade_Q1,Native,Atlantic,0.369,70084,1333.3,901.42,54.07,3269.46,12.86,0.676,3.627
2025-12-25,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.638,69720,974.8,361.31,48.7,3925.57,5.18,0.371,10.865
2026-04-04,CMP1005,Local_News_Sponsorship,Search,Ontario,0.634,67479,1222.5,828.34,49.39,2606.21,12.28,0.678,3.146
2026-01-06,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.77,46587,617.0,424.78,21.8,1618.4,9.12,0.688,3.81
2026-03-30,CMP1001,App_Download_Push,Video,Ontario,0.522,34109,244.3,276.12,6.0,480.31,8.09,1.13,1.74
2025-11-02,CMP1007,B2B_Partner_Coop,Search,Atlantic,0.14,44593,597.8,365.94,31.35,788.08,8.21,0.612,2.154
2025-11-24,CMP1005,Local_News_Sponsorship,Video,Atlantic,0.166,50619,399.4,500.12,5.4,410.75,9.88,1.252,0.821
2026-02-17,CMP1001,App_Download_Push,Native,Quebec,0.614,64116,658.9,691.28,46.67,4290.42,10.78,1.049,6.207
2026-01-20,CMP1003,Severe_Weather_Awareness,Video,Alberta,0.941,48038,894.0,355.59,16.27,1497.47,7.4,0.398,4.211
2025-11-18,CMP1006,Spring_Forecast_Launch,Display,Alberta,0.198,54391,598.3,441.49,16.54,661.83,8.12,0.738,1.499
2025-12-06,CMP1005,Local_News_Sponsorship,Display,Alberta,0.682,39326,335.2,431.68,23.95,712.88,10.98,1.288,1.651
2026-03-27,CMP1001,App_Download_Push,Search,British Columbia,0.462,143540,2353.5,3106.61,72.03,6306.16,21.64,1.32,2.03
2025-11-07,CMP1004,Brand_Lift_National,Connected TV,Atlantic,0.262,34048,443.7,325.19,17.07,887.28,9.55,0.733,2.729
2026-03-25,CMP1001,App_Download_Push,Native,Quebec,0.47,65473,733.9,666.69,43.84,2789.58,10.18,0.908,4.184
2026-02-21,CMP1005,Local_News_Sponsorship,Native,Ontario,0.763,72865,1588.5,789.82,59.2,3401.96,10.84,0.497,4.307
2026-04-26,CMP1007,B2B_Partner_Coop,Native,Atlantic,0.419,34523,358.7,232.82,15.08,845.68,6.74,0.649,3.632
2025-11-11,CMP1007,B2B_Partner_Coop,Connected TV,British Columbia,0.281,67910,577.7,478.24,14.29,1176.59,7.04,0.828,2.46
2025-12-04,CMP1002,Premium_Upgrade_Q1,Display,British Columbia,0.786,126749,2036.2,2436.7,42.37,3695.36,19.22,1.197,1.517
2026-01-20,CMP1001,App_Download_Push,Connected TV,Quebec,0.941,34417,1133.5,320.34,35.23,2175.99,9.31,0.283,6.793
2026-01-25,CMP1006,Spring_Forecast_Launch,Connected TV,Quebec,0.644,34719,513.7,478.62,15.29,950.09,13.79,0.932,1.985
2026-03-29,CMP1002,Premium_Upgrade_Q1,Native,Quebec,0.305,65311,527.7,414.36,0.53,30.86,6.34,0.785,0.074
2026-02-21,CMP1001,App_Download_Push,Video,British Columbia,0.763,85477,799.1,733.55,43.45,2303.9,8.58,0.918,3.141
2025-12-20,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.912,64664,682.9,749.48,21.32,1991.44,11.59,1.097,2.657
2025-11-25,CMP1000,Winter_Storm_Alert_Promo,Native,Ontario,0.388,94591,1885.4,940.31,47.04,4259.53,9.94,0.499,4.53
2025-12-05,CMP1006,Spring_Forecast_Launch,Connected TV,Alberta,0.781,61779,542.7,350.88,17.78,1000.14,5.68,0.647,2.85
2026-01-13,CMP1007,B2B_Partner_Coop,Connected TV,Atlantic,0.709,51823,844.0,769.39,48.63,2880.3,14.85,0.912,3.744
2026-03-16,CMP1002,Premium_Upgrade_Q1,Display,Quebec,0.303,158160,3010.6,3788.75,53.57,3783.37,23.96,1.258,0.999
2026-04-11,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.61,64079,1124.8,351.2,60.02,4567.38,5.48,0.312,13.005
2025-11-28,CMP1007,B2B_Partner_Coop,Video,Ontario,0.382,63351,1190.0,421.67,48.04,2813.68,6.66,0.354,6.673
2026-02-01,CMP1005,Local_News_Sponsorship,Connected TV,Atlantic,0.705,45626,1055.6,384.57,55.58,3662.3,8.43,0.364,9.523
2026-04-21,CMP1002,Premium_Upgrade_Q1,Native,British Columbia,0.505,30570,444.9,274.81,3.72,148.15,8.99,0.618,0.539
2026-02-07,CMP1007,B2B_Partner_Coop,Video,British Columbia,0.895,29429,346.6,352.02,15.01,743.33,11.96,1.015,2.112
2026-04-02,CMP1003,Severe_Weather_Awareness,Display,Alberta,0.656,45703,257.3,347.5,11.37,842.74,7.6,1.35,2.425
2026-02-12,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.805,55889,851.3,592.29,21.6,1835.52,10.6,0.696,3.099
2026-04-26,CMP1002,Premium_Upgrade_Q1,Display,Quebec,0.419,83580,1321.8,620.22,57.7,7762.14,7.42,0.469,12.515
2026-02-25,CMP1000,Winter_Storm_Alert_Promo,Video,Quebec,0.861,55237,686.1,247.94,29.89,1791.88,4.49,0.361,7.227
2025-12-30,CMP1007,B2B_Partner_Coop,Search,Ontario,0.769,43949,317.6,361.37,15.16,920.43,8.22,1.138,2.547
2026-03-19,CMP1005,Local_News_Sponsorship,Native,Quebec,0.363,91768,979.3,942.52,24.27,1049.35,10.27,0.962,1.113
2026-01-09,CMP1005,Local_News_Sponsorship,Native,Ontario,0.879,54629,1075.1,507.09,23.62,1429.39,9.28,0.472,2.819
2026-03-05,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.329,62737,1283.5,627.99,10.53,388.72,10.01,0.489,0.619
2026-01-02,CMP1006,Spring_Forecast_Launch,Video,Ontario,0.632,45923,840.9,325.63,23.9,1759.51,7.09,0.387,5.403
2026-03-03,CMP1006,Spring_Forecast_Launch,Connected TV,British Columbia,0.369,29427,470.3,219.81,25.06,1659.14,7.47,0.467,7.548
2025-12-17,CMP1004,Brand_Lift_National,Search,Ontario,0.82,50089,923.8,333.0,39.63,2793.82,6.65,0.36,8.39
2025-11-25,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.388,12526,153.0,93.62,10.01,507.51,7.47,0.612,5.421
2026-01-17,CMP1006,Spring_Forecast_Launch,Connected TV,Alberta,0.604,35431,926.5,328.54,31.93,985.94,9.27,0.355,3.001
2025-12-07,CMP1000,Winter_Storm_Alert_Promo,Video,Atlantic,0.618,59074,898.4,424.83,31.27,3102.69,7.19,0.473,7.303
2026-01-10,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.617,55476,1276.3,590.5,37.08,2855.03,10.64,0.463,4.835
2026-01-23,CMP1006,Spring_Forecast_Launch,Video,Quebec,0.64,54214,762.8,459.61,35.3,3290.56,8.48,0.603,7.16
2026-03-04,CMP1001,App_Download_Push,Connected TV,Atlantic,0.424,65395,1093.0,485.69,56.04,3104.92,7.43,0.444,6.393
2026-01-18,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.731,112882,1061.5,1917.49,32.72,1699.74,16.99,1.806,0.886
2026-03-31,CMP1006,Spring_Forecast_Launch,Search,Atlantic,0.39,42632,826.8,290.48,30.33,2299.5,6.81,0.351,7.916
2026-03-05,CMP1003,Severe_Weather_Awareness,Native,Quebec,0.329,55298,538.5,595.3,17.47,1205.25,10.77,1.105,2.025
2026-03-25,CMP1003,Severe_Weather_Awareness,Search,Ontario,0.47,71952,1741.0,425.4,65.97,5410.05,5.91,0.244,12.717
2026-04-08,CMP1004,Brand_Lift_National,Search,Quebec,0.4,40199,615.2,476.66,24.09,1020.02,11.86,0.775,2.14
2025-11-24,CMP1007,B2B_Partner_Coop,Video,Ontario,0.166,52703,887.1,428.73,81.45,5758.4,8.13,0.483,13.431
2026-03-25,CMP1000,Winter_Storm_Alert_Promo,Video,Ontario,0.47,53428,702.9,503.04,17.97,1660.22,9.42,0.716,3.3
2026-04-19,CMP1001,App_Download_Push,Video,Atlantic,0.531,35894,814.2,158.87,19.99,635.84,4.43,0.195,4.002
2026-02-22,CMP1001,App_Download_Push,Video,Alberta,0.625,23658,550.6,224.5,36.14,3304.06,9.49,0.408,14.717
2025-11-07,CMP1004,Brand_Lift_National,Connected TV,Quebec,0.262,61140,1764.7,331.99,46.06,4362.13,5.43,0.188,13.139
2026-03-18,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.677,51691,441.4,579.32,21.42,2051.82,11.21,1.312,3.542
2026-04-13,CMP1005,Local_News_Sponsorship,Display,Alberta,0.602,61996,854.6,541.85,43.82,992.4,8.74,0.634,1.832
2026-03-14,CMP1006,Spring_Forecast_Launch,Connected TV,Atlantic,0.557,50378,1935.2,366.24,42.65,2545.93,7.27,0.189,6.951
2026-03-06,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.632,36128,823.3,334.37,19.94,983.24,9.25,0.406,2.941
2025-12-28,CMP1007,B2B_Partner_Coop,Search,Alberta,0.826,41149,440.7,434.54,14.4,1584.05,10.56,0.986,3.645
2025-11-14,CMP1007,B2B_Partner_Coop,Search,Ontario,0.127,95801,2063.9,2091.3,78.78,1666.09,21.83,1.013,0.797
2026-01-13,CMP1002,Premium_Upgrade_Q1,Display,Ontario,0.709,38935,532.8,350.99,21.99,1082.61,9.01,0.659,3.084
2025-11-01,CMP1004,Brand_Lift_National,Native,Atlantic,0.332,52675,863.7,450.62,55.3,3329.63,8.55,0.522,7.389
2026-03-21,CMP1005,Local_News_Sponsorship,Native,Alberta,0.352,38041,369.9,337.94,22.57,1714.41,8.88,0.914,5.073
2026-01-16,CMP1005,Local_News_Sponsorship,Display,British Columbia,0.809,51245,650.1,626.7,10.15,601.61,12.23,0.964,0.96
2026-04-25,CMP1004,Brand_Lift_National,Video,Quebec,0.536,51652,1009.7,268.75,11.29,901.6,5.2,0.266,3.355
2025-11-04,CMP1001,App_Download_Push,Native,Atlantic,0.314,21140,280.8,169.66,6.54,501.1,8.03,0.604,2.954
2026-02-18,CMP1001,App_Download_Push,Connected TV,British Columbia,0.616,55029,1348.1,526.92,77.05,4023.75,9.58,0.391,7.636
2026-01-22,CMP1001,App_Download_Push,Native,Atlantic,0.923,46162,418.4,351.12,13.31,1080.83,7.61,0.839,3.078
2026-01-24,CMP1000,Winter_Storm_Alert_Promo,Native,Ontario,0.625,75773,999.4,224.54,57.55,3537.94,2.96,0.225,15.757
2026-03-30,CMP1001,App_Download_Push,Video,Alberta,0.522,32719,630.1,302.55,18.76,1487.73,9.25,0.48,4.917
2026-02-22,CMP1003,Severe_Weather_Awareness,Native,British Columbia,0.625,57858,1069.9,675.2,32.2,1624.59,11.67,0.631,2.406
2025-12-31,CMP1005,Local_News_Sponsorship,Native,Quebec,0.82,14525,219.9,94.79,7.31,743.58,6.53,0.431,7.845
2026-01-07,CMP1005,Local_News_Sponsorship,Native,Alberta,1.0,66043,1023.5,849.2,43.12,2839.54,12.86,0.83,3.344
2026-03-07,CMP1002,Premium_Upgrade_Q1,Search,Quebec,0.496,52077,906.1,517.4,68.89,6062.87,9.94,0.571,11.718
2026-04-21,CMP1000,Winter_Storm_Alert_Promo,Search,British Columbia,0.505,43981,862.8,558.57,20.22,1764.58,12.7,0.647,3.159
2026-03-24,CMP1007,B2B_Partner_Coop,Video,Quebec,0.333,36941,36.9,251.61,1.87,124.69,6.81,6.811,0.496
2026-01-26,CMP1007,B2B_Partner_Coop,Native,Alberta,0.704,57563,609.8,591.12,32.1,2146.3,10.27,0.969,3.631
2026-01-15,CMP1003,Severe_Weather_Awareness,Search,Alberta,0.822,77501,1126.6,634.81,63.06,4479.38,8.19,0.563,7.056
2026-01-04,CMP1003,Severe_Weather_Awareness,Connected TV,Alberta,0.762,57018,1075.3,358.47,52.3,3836.76,6.29,0.333,10.703
2025-12-07,CMP1004,Brand_Lift_National,Native,British Columbia,0.618,52642,732.4,557.6,24.52,1471.51,10.59,0.761,2.639
2026-01-27,CMP1005,Local_News_Sponsorship,Display,British Columbia,0.948,40976,294.3,688.33,9.92,703.12,16.8,2.339,1.021
2025-12-22,CMP1004,Brand_Lift_National,Native,Ontario,0.871,89395,1819.4,1735.53,84.47,7265.99,19.41,0.954,4.187
2025-11-19,CMP1001,App_Download_Push,Native,Quebec,0.142,41668,548.5,469.24,25.47,1480.81,11.26,0.856,3.156
2026-02-20,CMP1007,B2B_Partner_Coop,Video,British Columbia,0.916,62713,1064.2,292.35,31.08,1750.67,4.66,0.275,5.988
2026-03-26,CMP1007,B2B_Partner_Coop,Display,Atlantic,0.595,57140,1727.1,590.52,63.84,4919.1,10.33,0.342,8.33
2026-01-17,CMP1003,Severe_Weather_Awareness,Video,Quebec,0.604,26098,591.8,238.71,11.08,1245.06,9.15,0.403,5.216
2025-11-07,CMP1006,Spring_Forecast_Launch,Connected TV,British Columbia,0.262,56553,923.4,395.91,59.38,4291.48,7.0,0.429,10.84
2026-04-13,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.602,60642,524.2,609.5,22.02,1279.33,10.05,1.163,2.099
2026-04-28,CMP1004,Brand_Lift_National,Search,Quebec,0.676,68712,1107.5,631.45,43.69,2613.93,9.19,0.57,4.14
2025-11-28,CMP1002,Premium_Upgrade_Q1,Display,Quebec,0.382,46040,661.7,382.33,24.6,1723.25,8.3,0.578,4.507
2026-03-12,CMP1004,Brand_Lift_National,Display,Atlantic,0.555,36588,36.6,335.93,1.64,99.26,9.18,9.181,0.295
2026-03-26,CMP1005,Local_News_Sponsorship,Video,Atlantic,0.595,43717,1054.0,380.08,77.23,6761.96,8.69,0.361,17.791
2025-12-15,CMP1002,Premium_Upgrade_Q1,Search,Quebec,0.976,65210,1160.9,781.35,46.73,3968.01,11.98,0.673,5.078
2026-01-29,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.875,50514,810.1,424.34,23.76,1178.83,8.4,0.524,2.778
2026-03-10,CMP1007,B2B_Partner_Coop,Search,,0.348,52911,,150.45,17.59,334.74,2.84,,2.225
2026-04-23,CMP1004,Brand_Lift_National,Display,Ontario,0.419,61271,1033.6,845.51,44.53,5551.13,13.8,0.818,6.565
2026-02-21,CMP1005,Local_News_Sponsorship,Connected TV,Atlantic,0.763,40183,1213.5,190.67,51.25,3777.88,4.74,0.157,19.814
2025-12-25,CMP1004,Brand_Lift_National,Search,Quebec,0.638,39145,727.9,444.61,58.62,3264.21,11.36,0.611,7.342
2026-03-24,CMP1006,Spring_Forecast_Launch,Connected TV,Ontario,0.333,55500,587.5,483.3,27.95,2539.58,8.71,0.823,5.255
2026-01-31,CMP1005,Local_News_Sponsorship,Native,Quebec,0.712,68744,1088.4,535.3,47.83,4733.23,7.79,0.492,8.842
2026-03-25,CMP1002,Premium_Upgrade_Q1,Display,Quebec,0.47,40602,454.0,394.93,17.78,1246.39,9.73,0.87,3.156
2025-11-25,CMP1007,B2B_Partner_Coop,Display,British Columbia,0.388,43739,428.9,511.9,17.64,1305.54,11.7,1.194,2.55
2026-03-12,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Quebec,0.555,73587,1266.6,524.25,63.15,5406.35,7.12,0.414,10.312
2026-04-17,CMP1003,Severe_Weather_Awareness,Native,British Columbia,0.65,66072,573.8,157.34,26.54,767.06,2.38,0.274,4.875
2026-02-09,CMP1003,Severe_Weather_Awareness,Native,Ontario,0.796,52374,788.5,480.55,21.06,1785.7,9.18,0.609,3.716
2026-02-06,CMP1003,Severe_Weather_Awareness,Display,Alberta,0.755,95202,1097.6,1192.12,59.37,4808.82,12.52,1.086,4.034
2025-12-24,CMP1003,Severe_Weather_Awareness,Video,Ontario,0.631,56763,1392.9,541.42,47.72,3241.07,9.54,0.389,5.986
2025-12-11,CMP1003,Severe_Weather_Awareness,Native,Atlantic,0.982,83361,1731.2,632.32,70.51,6249.22,7.59,0.365,9.883
2025-11-29,CMP1001,App_Download_Push,Video,Alberta,0.374,37891,708.1,440.97,31.6,1772.2,11.64,0.623,4.019
2026-02-19,CMP1006,Spring_Forecast_Launch,Search,Alberta,0.729,35302,357.5,356.68,17.15,1517.67,10.1,0.998,4.255
2026-03-23,CMP1004,Brand_Lift_National,Video,Alberta,0.372,66389,275.2,642.22,14.76,855.95,9.67,2.333,1.333
2025-12-16,CMP1006,Spring_Forecast_Launch,Connected TV,Quebec,0.729,75422,999.5,487.13,36.83,1440.09,6.46,0.487,2.956
2026-02-08,CMP1000,Winter_Storm_Alert_Promo,Native,British Columbia,0.685,74503,590.2,617.67,26.63,1817.6,8.29,1.047,2.943
2026-01-13,CMP1001,App_Download_Push,Native,British Columbia,0.709,48450,1039.9,278.38,76.87,4053.77,5.75,0.268,14.562
2025-12-05,CMP1007,B2B_Partner_Coop,Native,British Columbia,0.781,20604,488.0,261.4,22.12,2306.14,12.69,0.536,8.822
2026-03-07,CMP1006,Spring_Forecast_Launch,Search,Atlantic,0.496,62202,1164.8,318.45,73.62,6112.54,5.12,0.273,19.194
2026-04-10,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.456,71341,1493.8,733.73,54.0,4074.98,10.28,0.491,5.554
2026-03-20,CMP1007,B2B_Partner_Coop,Native,Atlantic,0.502,41209,286.0,758.0,15.43,1455.08,18.39,2.651,1.92
2026-04-24,CMP1001,App_Download_Push,Connected TV,Quebec,0.658,66471,1238.4,793.72,38.68,1767.09,11.94,0.641,2.226
2025-11-08,CMP1002,Premium_Upgrade_Q1,Native,Atlantic,0.364,83357,884.1,899.41,33.92,2033.07,10.79,1.017,2.26
2026-02-28,CMP1001,App_Download_Push,Search,British Columbia,0.727,53564,965.1,364.25,37.78,1990.18,6.8,0.377,5.464
2026-04-11,CMP1006,Spring_Forecast_Launch,Display,Alberta,0.61,50579,1002.3,499.81,26.52,1674.86,9.88,0.499,3.351
2025-11-11,CMP1005,Local_News_Sponsorship,Connected TV,British Columbia,0.281,44644,565.0,499.05,27.71,1729.04,11.18,0.883,3.465
2025-12-17,CMP1006,Spring_Forecast_Launch,Search,Quebec,0.82,59498,841.2,229.76,42.16,2264.03,3.86,0.273,9.854
2026-01-10,CMP1007,B2B_Partner_Coop,Connected TV,Atlantic,0.617,42471,644.7,194.71,38.2,3554.35,4.58,0.302,18.255
2026-01-09,CMP1000,Winter_Storm_Alert_Promo,Search,Quebec,0.879,51471,957.3,589.93,44.01,4440.27,11.46,0.616,7.527
2025-11-06,CMP1007,B2B_Partner_Coop,Search,Alberta,0.253,46484,630.2,406.98,25.96,2275.58,8.76,0.646,5.591
2025-11-06,CMP1007,B2B_Partner_Coop,Native,Ontario,0.253,54770,969.5,465.98,27.88,1680.53,8.51,0.481,3.606
2025-11-04,CMP1003,Severe_Weather_Awareness,Search,Quebec,0.314,48028,71.5,308.98,2.02,37.59,6.43,4.32,0.122
2026-04-07,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.421,48227,624.0,413.82,22.22,1770.06,8.58,0.663,4.277
2026-03-27,CMP1003,Severe_Weather_Awareness,Native,Atlantic,0.462,72390,1079.7,1773.5,30.11,1988.25,24.5,1.643,1.121
2026-04-11,CMP1004,Brand_Lift_National,Connected TV,Atlantic,0.61,48464,128.8,399.03,5.53,472.77,8.23,3.099,1.185
2025-11-30,CMP1006,Spring_Forecast_Launch,Video,Alberta,0.151,99248,1805.3,930.17,69.37,2418.03,9.37,0.515,2.6
2025-11-14,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia,0.127,64744,1240.3,638.34,18.96,1342.77,9.86,0.515,2.104
2026-03-25,CMP1007,B2B_Partner_Coop,Display,Atlantic,0.47,36694,1025.6,229.31,47.76,2670.11,6.25,0.224,11.644
2025-11-04,CMP1003,Severe_Weather_Awareness,Native,Ontario,0.314,35562,488.5,194.18,8.08,636.28,5.46,0.398,3.277
